(39280,24550) 
(21513,7057) 
(1580,32953) 
(8351,15742) 
(23978,10493) 
(30349,27637) 
(21174,31750) 
(812,15052) 
(3894,12034) 
(39982,39122) 
(26605,20111) 
(27494,37737) 
(27834,15223) 
(768,20791) 
(35967,30469) 
(29856,21839) 
(11088,19122) 
(2285,334) 
(8426,5515) 
(15225,7481) 
(23289,38648) 
(12828,24439) 
(2887,4466) 
(9522,23347) 
(30864,39244) 
(5958,35551) 
(18994,38945) 
(18606,20677) 
(27253,36273) 
(35460,29013) 
(359,20150) 
(13692,20025) 
(13086,32059) 
(25031,26508) 
(9547,9978) 
(28059,34985) 
(28325,16846) 
(29232,4830) 
(31081,2582) 
(18313,17934) 
(11441,35395) 
(15843,15160) 
(15748,31574) 
(5651,26005) 
(35742,13626) 
(20285,17991) 
(39153,817) 
(14696,5540) 
(16126,26637) 
(25452,16412) 
(800,25365) 
(2902,22440) 
(38922,20441) 
(17109,36222) 
(20070,6183) 
(12761,10625) 
(30529,1181) 
(12368,21147) 
(8814,38014) 
(30434,22380) 
(2706,6628) 
(32634,20516) 
(11477,34838) 
(15663,2711) 
(36623,32790) 
(5984,23353) 
(10146,20287) 
(6157,23364) 
(7395,18664) 
(34535,25511) 
(16895,23512) 
(3131,2040) 
(2843,13417) 
(39058,32475) 
(4265,8074) 
(23057,29044) 
(33191,11720) 
(4238,19297) 
(23270,27486) 
(2499,37841) 
(2813,14967) 
(20971,6514) 
(9276,19250) 
(4721,8700) 
(24455,7437) 
(25647,34062) 
(11126,5997) 
(870,19496) 
(15596,8075) 
(36533,10283) 
(27544,8287) 
(14390,28945) 
(10122,29904) 
(36001,37076) 
(34195,20978) 
(9277,12001) 
(1474,3755) 
(25725,16162) 
(32034,12860) 
(35350,34559) 
(11042,27458) 
(9101,10536) 
(27954,24056) 
(20645,16658) 
(4877,36487) 
(3200,17529) 
(23063,7865) 
(4538,3213) 
(17628,30258) 
(23337,3083) 
(36663,19139) 
(4262,28487) 
(4727,38021) 
(25218,4442) 
(25333,32173) 
(1910,38911) 
(14374,33723) 
(7592,19861) 
(38679,28113) 
(3516,4401) 
(36535,4482) 
(32634,9412) 
(7862,13219) 
(2787,23709) 
(14931,32668) 
(26498,13156) 
(30060,34930) 
(16566,35039) 
(32559,27946) 
(21511,34330) 
(5362,23925) 
(5931,6277) 
(32540,22495) 
(31916,16187) 
(865,33853) 
(153,7379) 
(8251,35992) 
(5298,13041) 
(32456,38652) 
(26797,11534) 
(18069,33399) 
(9399,5974) 
(16297,1819) 
(33198,587) 
(37697,26387) 
(5401,20547) 
(34226,31944) 
(209,12866) 
(20425,14) 
(1087,1749) 
(9778,33760) 
(25022,16010) 
(11813,36224) 
(12203,15236) 
(3378,15706) 
(12088,16988) 
(4673,23539) 
(36287,24514) 
(17809,28862) 
(5808,34529) 
(32406,19742) 
(5841,19037) 
(2885,6624) 
(39336,12442) 
(28188,22623) 
(35444,9675) 
(7971,37145) 
(37974,26310) 
(32047,33020) 
(29732,32821) 
(3201,19211) 
(32513,4626) 
(31438,25812) 
(7405,855) 
(21442,28084) 
(24225,34648) 
(16264,36092) 
(18274,33847) 
(32047,33375) 
(29490,25207) 
(35242,26780) 
(14825,10525) 
(36437,26143) 
(39074,36813) 
(6347,9804) 
(6477,8176) 
(32834,30841) 
(15019,36402) 
(25260,10595) 
(3695,6802) 
(31792,38124) 
(29132,19067) 
(1710,7571) 
(20005,17722) 
(5760,30309) 
(7752,22018) 
(28152,20033) 
(11053,24604) 
(513,4783) 
(37651,37595) 
(16298,12468) 
(20016,38631) 
(25299,4275) 
(32448,20779) 
(30230,5793) 
(33735,15828) 
(31252,1631) 
(21937,35684) 
(25329,11689) 
(15226,25315) 
(27031,9652) 
(39849,27628) 
(25681,3798) 
(24933,2330) 
(11601,145) 
(36881,37851) 
(6858,8768) 
(25999,34379) 
(29402,37895) 
(21446,8224) 
(21861,18794) 
(18945,18035) 
(3859,12001) 
(14562,17091) 
(29818,22857) 
(22627,3889) 
(31391,10299) 
(37882,9077) 
(9204,12109) 
(31915,30624) 
(38844,22231) 
(32409,36050) 
(30811,30353) 
(14253,10109) 
(8222,6194) 
(7569,34943) 
(38614,21394) 
(16409,39088) 
(31512,27734) 
(10421,22538) 
(22263,10289) 
(10482,16727) 
(20597,37138) 
(15429,4741) 
(23729,30185) 
(32424,5332) 
(21873,32926) 
(25852,12248) 
(22904,16453) 
(18193,3989) 
(23243,34818) 
(23943,15045) 
(38005,28111) 
(34069,19751) 
(6160,32760) 
(4529,20099) 
(1999,10396) 
(33642,19903) 
(6866,38684) 
(11195,28417) 
(20524,5131) 
(18241,38177) 
(677,16540) 
(27040,34607) 
(503,4014) 
(31883,19513) 
(31692,16128) 
(20629,21522) 
(20655,16585) 
(28781,32124) 
(27837,17037) 
(2051,9175) 
(29468,39896) 
(30231,32101) 
(22905,29743) 
(28434,7549) 
(453,30202) 
(6758,24194) 
(36660,13818) 
(22705,28024) 
(6229,35) 
(38928,7031) 
(9882,39509) 
(2713,11088) 
(29126,39451) 
(7282,20734) 
(25045,33099) 
(28380,12521) 
(13099,27262) 
(4918,32938) 
(26887,20072) 
(20615,27353) 
(811,15897) 
(4540,24038) 
(11799,26907) 
(25298,27937) 
(33509,37397) 
(22660,29127) 
(7443,7410) 
(27099,18898) 
(9370,20179) 
(25821,22681) 
(15727,26111) 
(31432,18472) 
(28569,20021) 
(19063,1690) 
(29004,18288) 
(11275,1196) 
(35840,11813) 
(32263,16958) 
(2284,13633) 
(29787,27779) 
(21898,35006) 
(10072,33097) 
(9275,34737) 
(716,28961) 
(7571,11478) 
(5991,30209) 
(16081,3500) 
(5864,7327) 
(36790,10424) 
(39959,37934) 
(15554,18434) 
(20326,4615) 
(2471,30974) 
(9316,23717) 
(7385,9303) 
(35480,32368) 
(25954,21296) 
(18157,9431) 
(9094,39404) 
(9684,26733) 
(14958,15031) 
(26117,25268) 
(22143,1215) 
(587,23328) 
(31297,36023) 
(39899,20027) 
(10245,10344) 
(25361,20380) 
(20367,37533) 
(2930,7227) 
(13898,39785) 
(26019,14171) 
(24796,30284) 
(31792,9656) 
(39256,37561) 
(6015,6477) 
(20105,20658) 
(13913,13238) 
(35224,29992) 
(1769,39617) 
(34086,35808) 
(16909,10273) 
(8423,28405) 
(15385,821) 
(30505,6098) 
(1431,1493) 
(37082,17389) 
(23333,6341) 
(13050,24320) 
(31705,38242) 
(39609,30765) 
(23330,7466) 
(11793,25623) 
(11152,38565) 
(38732,30749) 
(4315,15417) 
(8384,368) 
(3116,26311) 
(23447,23499) 
(30003,5517) 
(21606,4692) 
(721,346) 
(1998,13979) 
(21387,35175) 
(20356,11619) 
(18226,13496) 
(14350,24383) 
(5660,20242) 
(8328,11517) 
(14583,12752) 
(15369,37276) 
(26368,15969) 
(17294,5435) 
(1045,16652) 
(12988,249) 
(4300,14322) 
(2477,24843) 
(16327,14860) 
(20725,36189) 
(35072,1929) 
(17706,2486) 
(24219,1731) 
(23583,36671) 
(30232,39954) 
(20097,7999) 
(28021,7328) 
(25719,26138) 
(13625,5731) 
(32185,35755) 
(7234,30200) 
(38757,37660) 
(16014,2555) 
(2219,34796) 
(27479,30085) 
(21691,29818) 
(20171,6666) 
(18957,27644) 
(18773,32552) 
(29289,10207) 
(15098,39476) 
(1030,28566) 
(14205,24935) 
(20350,17250) 
(3948,29415) 
(35890,17183) 
(39174,29709) 
(34287,1237) 
(31109,18645) 
(27312,2037) 
(19005,26967) 
(12971,11323) 
(24875,33487) 
(20199,37081) 
(23337,26534) 
(28569,1187) 
(15982,23724) 
(9303,11517) 
(39892,16762) 
(29027,32950) 
(11170,25918) 
(37124,22548) 
(2699,39064) 
(39955,19620) 
(18365,8512) 
(22453,32635) 
(9304,4739) 
(4519,28250) 
(16625,24015) 
(25910,17999) 
(33064,34224) 
(8270,35746) 
(32268,27126) 
(29371,33968) 
(37295,5488) 
(38918,4022) 
(1735,6684) 
(28665,23716) 
(17540,21704) 
(19161,2920) 
(9403,3472) 
(31644,13896) 
(32048,16126) 
(37634,13164) 
(17875,26263) 
(32511,7097) 
(23287,28613) 
(9269,33858) 
(12969,13626) 
(36602,11889) 
(32283,39474) 
(6597,21991) 
(16586,22660) 
(8342,492) 
(6592,37104) 
(36040,31112) 
(16961,7485) 
(20702,6372) 
(20794,36381) 
(29736,14361) 
(3865,484) 
(31215,24524) 
(8045,952) 
(8470,24028) 
(19032,4375) 
(32836,26816) 
(18613,39749) 
(1413,19519) 
(17379,17525) 
(38394,6843) 
(11833,31477) 
(7700,33877) 
(11404,30411) 
(30836,13852) 
(29428,31468) 
(36899,17110) 
(37498,6902) 
(34943,36475) 
(35351,32411) 
(10882,29050) 
(15425,13884) 
(29477,16836) 
(10776,8274) 
(20229,24956) 
(23050,14009) 
(28905,23938) 
(5764,10957) 
(28579,2935) 
(35764,31997) 
(38517,1173) 
(4210,35908) 
(37628,6986) 
(15687,7366) 
(13843,10215) 
(37787,26393) 
(10331,6310) 
(23692,32104) 
(1192,24105) 
(5979,5254) 
(38017,19570) 
(24313,1847) 
(35812,15506) 
(28223,11457) 
(29958,13361) 
(4842,8114) 
(37987,21716) 
(1464,12819) 
(1690,25942) 
(8447,30048) 
(17539,36623) 
(37589,20146) 
(31689,34560) 
(32174,26859) 
(32700,10477) 
(31627,16697) 
(7432,26494) 
(26032,14804) 
(36026,30751) 
(34707,24752) 
(34509,15545) 
(26776,19467) 
(19497,11725) 
(21197,13302) 
(34702,33542) 
(36583,4585) 
(28252,7098) 
(18309,17672) 
(35964,19662) 
(16124,24503) 
(12986,3956) 
(24380,6667) 
(18256,37471) 
(30396,11620) 
(12187,2093) 
(3280,36322) 
(16044,32994) 
(33853,1361) 
(28103,31813) 
(29715,33263) 
(10646,18795) 
(1895,23239) 
(39330,22494) 
(6974,15322) 
(35917,35092) 
(16803,16183) 
(11100,15239) 
(39861,35190) 
(2421,31166) 
(14010,34198) 
(6891,2879) 
(2816,25894) 
(14631,15242) 
(21045,27934) 
(33584,13458) 
(25459,28134) 
(24062,7334) 
(21191,32735) 
(29973,10740) 
(25415,12336) 
(20928,14255) 
(28089,15233) 
(10395,17443) 
(3177,32209) 
(39992,19209) 
(37908,1048) 
(1966,13693) 
(35852,36946) 
(37755,10400) 
(30340,25274) 
(2059,28890) 
(5624,12739) 
(3803,27785) 
(13805,37432) 
(24917,14820) 
(17034,11044) 
(26043,30631) 
(16879,3710) 
(827,14044) 
(2908,39631) 
(27778,29370) 
(28270,32807) 
(4661,17287) 
(22563,36228) 
(27251,15591) 
(10982,6933) 
(10890,20761) 
(12488,7009) 
(33944,10882) 
(29030,14749) 
(19321,1051) 
(31799,17723) 
(27139,7918) 
(23202,6457) 
(2280,34452) 
(38330,3836) 
(16580,38342) 
(4689,9498) 
(18497,28434) 
(16368,23611) 
(15626,23770) 
(7607,25040) 
(32284,34163) 
(2933,9631) 
(30235,6201) 
(28314,36708) 
(33823,17671) 
(25727,17107) 
(9490,29065) 
(5025,19094) 
(14482,12074) 
(13191,34061) 
(16161,25724) 
(10762,7703) 
(25873,25992) 
(35882,18403) 
(37420,27487) 
(39272,24307) 
(38934,22153) 
(12873,32580) 
(36979,38283) 
(14348,33123) 
(13928,16743) 
(736,27581) 
(17121,4592) 
(35294,24117) 
(7347,25556) 
(16136,9637) 
(26197,8406) 
(18334,14469) 
(5316,2790) 
(9296,35130) 
(23952,6354) 
(38359,12348) 
(39661,2190) 
(4391,28349) 
(6693,15518) 
(6377,28101) 
(8845,10179) 
(25847,9853) 
(8065,26511) 
(35351,39692) 
(29978,12672) 
(14280,26916) 
(15087,8328) 
(16755,14457) 
(32746,18402) 
(18791,32247) 
(21184,1950) 
(25944,24444) 
(32323,25135) 
(36981,4455) 
(12509,33020) 
(10076,22857) 
(5068,25451) 
(29893,35177) 
(15804,28895) 
(31966,2212) 
(29341,20949) 
(26915,33463) 
(2084,18537) 
(864,14150) 
(28745,26023) 
(34391,32418) 
(7230,13873) 
(17534,20307) 
(6995,34885) 
(28355,21448) 
(37668,21014) 
(28338,24273) 
(25695,37847) 
(6378,13327) 
(15153,27818) 
(22826,20898) 
(39142,35579) 
(26208,19621) 
(3401,16658) 
(28760,39279) 
(5352,34886) 
(34455,34420) 
(6939,24761) 
(1590,37864) 
(12328,33399) 
(31333,15157) 
(20888,11950) 
(23292,3868) 
(31109,36937) 
(31315,20176) 
(16802,21376) 
(16939,11606) 
(12381,30352) 
(585,38782) 
(35479,13009) 
(34993,31679) 
(20754,29959) 
(171,37843) 
(19677,18014) 
(5829,11827) 
(10456,30372) 
(11432,15372) 
(20484,30109) 
(33815,33232) 
(11162,19799) 
(2327,32440) 
(39284,28823) 
(14916,24428) 
(17863,33683) 
(14060,12165) 
(21148,12407) 
(1289,29324) 
(28647,2068) 
(37832,31906) 
(38252,18877) 
(33441,20553) 
(19279,35812) 
(29204,28135) 
(27965,27769) 
(12157,7781) 
(34673,18810) 
(8308,35714) 
(26128,26495) 
(35115,23908) 
(38660,30942) 
(6238,11934) 
(1723,24113) 
(1116,8255) 
(21963,27536) 
(6379,16418) 
(32118,12638) 
(34966,34207) 
(12155,32139) 
(19447,3235) 
(38795,38296) 
(38793,25213) 
(24310,10542) 
(4038,28945) 
(8916,39691) 
(11322,38124) 
(33345,28054) 
(39895,21887) 
(28033,8818) 
(35905,3690) 
(37788,16723) 
(23031,23865) 
(34534,39768) 
(30536,39466) 
(36282,39929) 
(33399,3219) 
(19561,13418) 
(38366,33431) 
(24270,22445) 
(11635,8364) 
(39357,39304) 
(20213,850) 
(14796,15603) 
(5767,16633) 
(14267,35378) 
(25231,1459) 
(15015,19914) 
(8764,1504) 
(23151,39367) 
(25693,275) 
(27227,13189) 
(34667,5896) 
(36465,4230) 
(8858,23785) 
(6165,8399) 
(9602,4624) 
(13579,19392) 
(22693,33443) 
(4303,3412) 
(1527,7066) 
(27229,7972) 
(7043,20932) 
(19406,37717) 
(26137,28722) 
(37119,12642) 
(2829,2001) 
(20476,20378) 
(23325,11697) 
(5343,14142) 
(31137,35080) 
(9099,30094) 
(6617,22103) 
(18593,27555) 
(33839,23129) 
(35789,18255) 
(4605,11216) 
(16990,8107) 
(12978,17005) 
(12435,24806) 
(19782,8779) 
(32528,22238) 
(30321,23547) 
(37321,29487) 
(13146,26572) 
(33093,22282) 
(39722,32868) 
(12709,7705) 
(28520,12522) 
(16130,14242) 
(19760,15341) 
(34090,12351) 
(18307,7659) 
(15110,30884) 
(35050,31846) 
(22600,33943) 
(4812,10484) 
(19739,32308) 
(8569,13042) 
(12270,38803) 
(19486,21924) 
(27981,13590) 
(21118,15095) 
(30738,35265) 
(37387,27420) 
(11098,12005) 
(30251,21037) 
(32289,15643) 
(34963,26635) 
(34324,5427) 
(10020,36861) 
(33104,15014) 
(382,11230) 
(11149,13178) 
(20166,15143) 
(23091,38763) 
(19412,35694) 
(15811,8199) 
(35014,30336) 
(10562,7190) 
(2503,37245) 
(3011,37022) 
(33948,39619) 
(19276,23309) 
(19198,33219) 
(22378,15043) 
(31870,30258) 
(13269,8394) 
(34985,39489) 
(12669,10085) 
(12423,33726) 
(17083,7718) 
(20104,34666) 
(26664,30770) 
(39155,36762) 
(39290,16276) 
(17649,11711) 
(25411,1384) 
(21637,7169) 
(25880,29048) 
(29331,24892) 
(27531,8364) 
(37955,1820) 
(37919,29729) 
(5953,11507) 
(34829,30790) 
(14617,31088) 
(17713,5703) 
(2771,26730) 
(21645,33386) 
(22372,39521) 
(22437,33235) 
(22168,11128) 
(7121,19847) 
(16853,26562) 
(7648,12853) 
(33432,24212) 
(28872,32951) 
(33161,32877) 
(16862,12189) 
(15800,21123) 
(24133,33934) 
(8043,28373) 
(14138,6855) 
(13969,9223) 
(22597,37146) 
(12925,33230) 
(11704,5617) 
(13283,10752) 
(32641,38701) 
(23144,25085) 
(6340,3592) 
(25055,15026) 
(19717,30985) 
(37997,39329) 
(34462,21819) 
(38449,22930) 
(35485,34208) 
(33634,34466) 
(38799,29574) 
(11324,24277) 
(12918,12112) 
(23831,1260) 
(38904,18093) 
(13367,5791) 
(36813,24892) 
(13185,24460) 
(38959,8591) 
(6799,13892) 
(27925,12287) 
(19588,30952) 
(17293,10398) 
(31393,472) 
(17568,28179) 
(32045,7370) 
(5806,34587) 
(23327,28955) 
(9158,25356) 
(38163,36213) 
(8969,15252) 
(14379,31999) 
(19669,9169) 
(29245,24881) 
(29502,33030) 
(23990,29067) 
(19540,20486) 
(38046,34670) 
(35754,25864) 
(38692,20037) 
(21715,27418) 
(36484,386) 
(5327,16381) 
(1796,20902) 
(21006,36066) 
(23343,22165) 
(28074,32672) 
(17339,13608) 
(22332,39108) 
(15113,11798) 
(7514,6467) 
(36391,33709) 
(5230,12534) 
(6267,3683) 
(6055,30873) 
(9098,13667) 
(2368,30449) 
(16159,4665) 
(22387,16580) 
(14363,17013) 
(7482,20685) 
(29730,4683) 
(24749,29888) 
(28724,5707) 
(28516,23720) 
(6514,23589) 
(30430,2914) 
(19307,38391) 
(31739,38203) 
(36482,2070) 
(10316,20544) 
(38745,18490) 
(18585,30178) 
(21713,4687) 
(15284,1306) 
(16432,8001) 
(22545,16566) 
(9552,35643) 
(29625,15733) 
(7226,11344) 
(12188,25828) 
(17058,1249) 
(36225,16792) 
(13012,29296) 
(18877,38147) 
(30019,23469) 
(20806,28121) 
(9854,16937) 
(1499,19058) 
(21717,18195) 
(35051,10258) 
(29275,33378) 
(10774,4975) 
(8228,23662) 
(3498,21680) 
(3681,364) 
(38702,31710) 
(15389,4091) 
(11751,1112) 
(28094,3121) 
(18771,22182) 
(2816,11186) 
(16210,12534) 
(14927,25195) 
(11877,21584) 
(39622,27088) 
(1404,18766) 
(4770,9170) 
(3667,27358) 
(39158,29682) 
(34182,28822) 
(22586,17959) 
(1214,3237) 
(863,35120) 
(15314,909) 
(3894,23354) 
(31086,17066) 
(12695,27893) 
(11142,19331) 
(34749,18887) 
(29088,20343) 
(30255,34903) 
(31954,14146) 
(35605,20884) 
(70,15843) 
(1809,5097) 
(21536,27962) 
(15579,5625) 
(35620,28558) 
(37625,27343) 
(2579,8647) 
(31619,25404) 
(12784,1429) 
(27543,34297) 
(17220,27208) 
(25143,13199) 
(18823,2899) 
(23163,34340) 
(21325,19972) 
(16556,38524) 
(1653,34969) 
(10359,18617) 
(5794,38263) 
(24273,31807) 
(30131,6388) 
(12551,23365) 
(19472,38883) 
(30030,28914) 
(17211,33626) 
(26150,11965) 
(38674,5517) 
(39643,7898) 
(29356,6918) 
(15133,5423) 
(35811,24526) 
(19783,38841) 
(26852,9325) 
(32112,11866) 
(22045,12431) 
(3274,30381) 
(18374,1969) 
(27728,23902) 
(4657,19962) 
(37300,1479) 
(447,19441) 
(27181,23528) 
(39598,1680) 
(4758,24954) 
(17503,25900) 
(294,11990) 
(25712,14786) 
(4797,2897) 
(33838,7133) 
(5851,17178) 
(9025,32308) 
(31037,29475) 
(16698,37540) 
(18135,30231) 
(37854,34335) 
(38734,24387) 
(26734,16126) 
(25128,27109) 
(37731,37997) 
(25480,32986) 
(30783,1893) 
(24644,26451) 
(28460,9627) 
(32597,30554) 
(2491,30075) 
(13215,7640) 
(28002,39217) 
(24401,17922) 
(1127,32398) 
(5937,10857) 
(16624,18858) 
(39671,39381) 
(2567,11881) 
(39729,31413) 
(20932,32061) 
(15801,8990) 
(5063,35230) 
(4403,20651) 
(14982,34365) 
(26783,1673) 
(38015,30764) 
(11123,22446) 
(1062,1248) 
(18534,4290) 
(32513,22024) 
(31392,12445) 
(32441,7246) 
(2139,34844) 
(1530,9250) 
(37471,21911) 
(3656,36745) 
(34398,12261) 
(4390,14190) 
(21569,13508) 
(37165,1290) 
(3395,3124) 
(24090,20607) 
(12004,37646) 
(15506,15900) 
(24304,2113) 
(23260,16141) 
(22,39185) 
(11041,35063) 
(17064,8094) 
(32491,18838) 
(28887,25608) 
(36867,456) 
(25966,35290) 
(29793,17040) 
(28520,1477) 
(29962,20369) 
(4728,5668) 
(8955,35705) 
(11731,28695) 
(13330,579) 
(26265,10117) 
(37275,17451) 
(30603,6424) 
(17275,17922) 
(30841,28960) 
(4177,28367) 
(30903,29153) 
(12714,10434) 
(3712,30345) 
(4155,28764) 
(22175,12094) 
(27744,37627) 
(37514,35583) 
(36623,22708) 
(36330,20093) 
(25454,26149) 
(7431,34087) 
(4144,22571) 
(17800,38121) 
(14771,3578) 
(29538,31627) 
(15816,38462) 
(18365,36005) 
(5249,11765) 
(34956,4256) 
(8711,31824) 
(27607,23348) 
(35791,22549) 
(35881,6646) 
(6696,27712) 
(16227,14118) 
(437,8565) 
(37422,26460) 
(39633,7714) 
(20515,17657) 
(31,32713) 
(36791,4859) 
(39452,3125) 
(14773,24312) 
(18019,33517) 
(21833,10562) 
(38783,9380) 
(19433,14529) 
(29718,11310) 
(13823,8487) 
(13141,4975) 
(900,8567) 
(27247,17240) 
(24847,5093) 
(15622,21628) 
(17706,17290) 
(16721,5342) 
(8265,14388) 
(3150,23758) 
(19241,9658) 
(30639,5933) 
(33673,20240) 
(38812,17653) 
(39937,301) 
(5281,7570) 
(23392,11617) 
(24227,16052) 
(10667,1052) 
(7369,10294) 
(37467,21106) 
(13076,37563) 
(10093,18904) 
(19517,24556) 
(34281,14527) 
(21033,1414) 
(22517,28554) 
(15294,9077) 
(35127,2380) 
(23606,11181) 
(26588,2600) 
(36092,30374) 
(8394,10211) 
(26765,36352) 
(28855,16695) 
(23455,21665) 
(15286,14107) 
(14037,39836) 
(5294,18050) 
(31832,14724) 
(30558,20049) 
(6080,24302) 
(37118,32207) 
(26833,24208) 
(19427,25001) 
(19544,29405) 
(14676,27165) 
(33258,13730) 
(10885,17646) 
(8137,34655) 
(30607,33070) 
(25155,36523) 
(34931,39172) 
(17304,31537) 
(20487,16423) 
(6184,27622) 
(4183,38345) 
(13089,2247) 
(30654,1066) 
(14612,38383) 
(38285,21112) 
(10686,1728) 
(7557,12597) 
(17193,9559) 
(21658,32933) 
(7621,38875) 
(21946,38330) 
(7041,35978) 
(18692,7494) 
(27938,1883) 
(30487,1388) 
(5622,3315) 
(32476,26080) 
(30082,6705) 
(22810,37025) 
(27122,11959) 
(205,38693) 
(38793,36263) 
(14134,23674) 
(22122,21271) 
(12541,34774) 
(29509,29590) 
(13977,26072) 
(31739,30471) 
(13443,903) 
(28604,12271) 
(20268,4208) 
(31773,34571) 
(38850,881) 
(1985,23348) 
(33285,17808) 
(1738,32520) 
(24913,5813) 
(8726,884) 
(8270,8297) 
(1852,8405) 
(24086,11617) 
(28112,36460) 
(12113,20749) 
(39890,28267) 
(18687,12343) 
(22100,13631) 
(27137,6716) 
(4425,30827) 
(34048,36240) 
(17153,2913) 
(13550,29638) 
(7151,21807) 
(5094,20207) 
(4526,1791) 
(8989,26880) 
(10017,12624) 
(13961,20224) 
(31096,30082) 
(5255,23070) 
(17885,13705) 
(27473,14213) 
(16750,2594) 
(9037,31234) 
(20626,24139) 
(9237,22007) 
(13463,21874) 
(10273,18283) 
(17135,28237) 
(3405,21836) 
(4134,8626) 
(37526,36944) 
(34061,39835) 
(36061,19675) 
(13643,25636) 
(18279,10122) 
(22836,10491) 
(16054,5845) 
(7895,15431) 
(7955,28769) 
(1932,38457) 
(36058,2903) 
(28060,36284) 
(7934,31360) 
(9371,13617) 
(10893,37191) 
(39869,14308) 
(14402,33596) 
(7848,20008) 
(19707,1806) 
(28525,10473) 
(34615,22704) 
(23416,20320) 
(36740,7636) 
(1710,4539) 
(26177,23543) 
(24344,32521) 
(24510,3786) 
(18302,15114) 
(24928,7073) 
(13989,24830) 
(7819,33259) 
(18440,26501) 
(11437,26549) 
(38344,10676) 
(1544,4581) 
(14455,6899) 
(12290,38023) 
(11406,21828) 
(38062,22840) 
(31562,18682) 
(39020,35734) 
(36350,16492) 
(29035,27023) 
(9959,23413) 
(30016,22326) 
(37376,25136) 
(21543,30644) 
(18381,37574) 
(16854,16228) 
(18480,2186) 
(17787,18478) 
(12841,14731) 
(8719,1620) 
(36477,29317) 
(27637,26080) 
(919,11086) 
(21869,10627) 
(11965,17184) 
(28453,29268) 
(27894,8284) 
(5086,11548) 
(15888,12413) 
(16751,8361) 
(10923,12915) 
(9321,20543) 
(39105,15152) 
(26168,11582) 
(26611,2948) 
(35570,28610) 
(29984,13883) 
(39014,11722) 
(39755,14298) 
(9248,27212) 
(24549,24728) 
(7973,29432) 
(21716,28861) 
(39203,20380) 
(36793,22985) 
(11779,23318) 
(4431,28764) 
(27657,31193) 
(3188,14397) 
(23002,30222) 
(8990,22979) 
(13540,2765) 
(7931,25751) 
(4512,6713) 
(9964,37844) 
(22897,31164) 
(36051,35810) 
(33023,13840) 
(35925,3767) 
(13105,19605) 
(20320,20626) 
(28871,13442) 
(31156,20073) 
(30191,32893) 
(30374,1426) 
(13371,2728) 
(14138,1330) 
(4607,25274) 
(25557,12023) 
(35179,8895) 
(35377,31372) 
(38566,6803) 
(17550,18273) 
(14806,34932) 
(16821,16617) 
(18148,5047) 
(11279,37601) 
(16377,13011) 
(7919,19989) 
(17625,13404) 
(10575,28382) 
(20217,26507) 
(22224,17593) 
(6539,15993) 
(6620,17340) 
(12990,14235) 
(31419,14771) 
(26905,20087) 
(13268,37863) 
(27358,11360) 
(23942,17289) 
(1850,23349) 
(12541,23183) 
(27742,1354) 
(33622,26480) 
(32415,32608) 
(17731,20812) 
(36094,36123) 
(28968,11490) 
(19597,31033) 
(32520,14256) 
(4642,25168) 
(30532,23371) 
(39884,38506) 
(20087,17648) 
(15086,20951) 
(19927,18476) 
(4375,9938) 
(5685,23900) 
(25642,28528) 
(15018,39308) 
(6208,28912) 
(6740,33516) 
(15352,17373) 
(22051,20960) 
(32492,8556) 
(4499,8440) 
(18368,23056) 
(22131,11057) 
(32936,11886) 
(38882,10473) 
(32271,18002) 
(22371,27927) 
(20300,26976) 
(5172,26090) 
(14409,31341) 
(11026,16519) 
(20335,1924) 
(2834,37919) 
(30484,10171) 
(24846,9914) 
(12016,17761) 
(6392,1745) 
(34840,2436) 
(17521,1608) 
(15590,4706) 
(8688,9) 
(2480,17079) 
(5805,18898) 
(38155,4381) 
(16987,10399) 
(11511,23858) 
(22686,15472) 
(36976,6328) 
(21146,7524) 
(27727,39088) 
(27855,2282) 
(24163,5210) 
(30500,7974) 
(9077,27427) 
(23617,38794) 
(18098,19346) 
(2635,3536) 
(12617,35945) 
(768,39132) 
(17144,39932) 
(6616,2442) 
(16211,7100) 
(26373,29630) 
(14791,4675) 
(36305,18249) 
(38630,23701) 
(28086,12896) 
(14453,6039) 
(2794,33177) 
(3873,17481) 
(24550,38686) 
(10422,38701) 
(37494,29400) 
(27926,12157) 
(39271,28069) 
(28723,25972) 
(32852,13840) 
(15597,35898) 
(7389,38595) 
(8827,25235) 
(20286,39461) 
(17151,3496) 
(20348,16645) 
(3623,37180) 
(1047,38177) 
(35254,30458) 
(36135,15212) 
(32584,1218) 
(18796,2118) 
(5120,36364) 
(22428,23380) 
(14084,3082) 
(27214,24466) 
(7550,13188) 
(10566,30890) 
(12727,8426) 
(14959,37177) 
(21728,34914) 
(35356,6381) 
(36697,20542) 
(8879,4896) 
(20720,5750) 
(32925,28030) 
(12560,9671) 
(3800,10281) 
(16496,22247) 
(38862,28327) 
(33841,11657) 
(35070,13214) 
(17061,38736) 
(22662,39105) 
(39111,27993) 
(32446,24906) 
(1051,21500) 
(26851,1346) 
(34701,22328) 
(20756,10384) 
(5699,14199) 
(20991,2852) 
(5895,29279) 
(34266,37389) 
(28050,2979) 
(6860,2912) 
(5271,20665) 
(3258,28982) 
(17503,17943) 
(34353,34330) 
(22484,24013) 
(19303,18179) 
(9204,4929) 
(25959,15038) 
(14240,21435) 
(14285,10081) 
(22056,2005) 
